clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],bono_normal,bono_cpu,bono_mem,bono_io,homestead_normal,homestead_cpu,homestead_mem,homestead_io,sprout_normal,sprout_cpu,sprout_mem,sprout_io
1527320662,225448,114080,4,212,1053,1.0000,0.4700,0.8400,2704,1.7333,0.0000,0.0000,0.0000,0.2333,0.0000,1.3833,96.6667,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2465,79680208896,7374503936,408983552,87.2071,494512128,59996160,90.2465,79680208896,7374503936,68234506240,90.2465,79680208896,7374503936,68234506240,90.2465,79680208896,7374503936,7662788608,8371621888,5309208,4466304,2,234,3324,0.1900,0.1600,0.3400,6255,73.6399,0.0000,0.3702,0.0168,7.7791,0.0000,5.2508,13.0932,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9822,79680208896,6818254848,408983552,87.2071,494512128,59996160,90.9825,79680208896,6818021376,68790833152,90.9823,79680208896,6818177024,68790927360,90.9824,79680208896,6818082816,7578116096,8371621888,24703792,27734456,3,214,5475,1.8900,1.9500,2.5700,9905,19.5038,0.0000,0.1379,0.0000,22.4940,0.0000,10.0034,47.5788,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0277,79680208896,6783901696,408983552,87.2071,494512128,59996160,91.0276,79680208896,6783926272,68825133056,91.0277,79680208896,6783877120,68825145344,91.0277,79680208896,6783864832,7486779392,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320667,106584,76552,3,212,973,1.0000,0.4800,0.8500,2194,1.7328,0.0000,0.0000,0.0000,0.2000,0.0000,1.3500,96.7328,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2465,79680208896,7374512128,408983552,87.2071,494512128,59996160,90.2465,79680208896,7374520320,68234489856,90.2465,79680208896,7374520320,68234489856,90.2465,79680208896,7374520320,7662669824,8371621888,5295232,4427136,2,232,3491,0.9000,0.2100,0.3300,5808,73.4828,0.0000,0.3706,0.0168,7.8712,0.0000,5.2073,13.1065,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9817,79680208896,6818643968,408983552,87.2071,494512128,59996160,90.9820,79680208896,6818406400,68790439936,90.9818,79680208896,6818566144,68790517760,90.9819,79680208896,6818492416,7578615808,8371621888,26157992,27782224,2,214,5525,1.9000,1.9500,2.5600,10082,19.4866,0.0000,0.1206,0.0000,22.5134,0.0000,10.0965,47.8456,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0276,79680208896,6783963136,408983552,87.2071,494512128,59996160,91.0275,79680208896,6783983616,68825055232,91.0276,79680208896,6783954944,68825075712,91.0276,79680208896,6783934464,7486754816,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320672,211352,86112,3,212,1079,1.0000,0.4800,0.8500,2909,1.7330,0.0000,0.0000,0.0000,0.1833,0.0000,1.3000,96.7667,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2465,79680208896,7374520320,408983552,87.2071,494512128,59996160,90.2465,79680208896,7374520320,68234481664,90.2465,79680208896,7374528512,68234481664,90.2465,79680208896,7374528512,7662678016,8371621888,5199096,4414736,3,232,3300,0.8200,0.2100,0.3800,6133,73.2546,0.0000,0.3709,0.0168,8.2238,0.0000,5.3484,12.9804,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9812,79680208896,6819045376,408983552,87.2071,494512128,59996160,90.9815,79680208896,6818807808,68790050816,90.9813,79680208896,6818959360,68790124544,90.9814,79680208896,6818885632,7577993216,8371621888,25441432,27468056,2,214,5548,1.8300,1.9500,2.5300,10211,19.3382,0.0000,0.1207,0.0000,22.3065,0.0000,10.1292,47.7159,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0275,79680208896,6784024576,408983552,87.2071,494512128,59996160,91.0275,79680208896,6784049152,68824997888,91.0275,79680208896,6784012288,68825014272,91.0275,79680208896,6783995904,7486779392,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320677,118672,100984,3,212,959,1.0000,0.4800,0.8500,2237,1.7333,0.0000,0.0000,0.0000,0.2000,0.0000,1.2667,96.8167,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2465,79680208896,7374528512,408983552,87.2071,494512128,59996160,90.2465,79680208896,7374536704,68234473472,90.2465,79680208896,7374536704,68234473472,90.2465,79680208896,7374536704,7662686208,8371621888,5362576,4464760,4,232,3429,1.0000,0.2200,0.4000,5816,72.7303,0.0000,0.3540,0.0168,8.2111,0.0000,5.2880,13.3828,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9807,79680208896,6819438592,408983552,87.2071,494512128,59996160,90.9810,79680208896,6819196928,68789645312,90.9808,79680208896,6819360768,68789727232,90.9809,79680208896,6819282944,7578361856,8371621888,25316216,27955456,2,214,5430,1.9200,1.9600,2.5400,9850,18.8891,0.0000,0.1378,0.0000,22.5039,0.0000,10.3448,48.1737,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0274,79680208896,6784081920,408983552,87.2071,494512128,59996160,91.0274,79680208896,6784106496,68824940544,91.0274,79680208896,6784069632,68824948736,91.0274,79680208896,6784061440,7486676992,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320682,209608,86296,3,212,1094,1.0000,0.4900,0.8500,2886,1.7333,0.0000,0.0000,0.0000,0.1833,0.0000,1.2667,96.8161,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2465,79680208896,7374536704,408983552,87.2071,494512128,59996160,90.2465,79680208896,7374548992,68234452992,90.2465,79680208896,7374557184,68234461184,90.2465,79680208896,7374548992,7662706688,8371621888,5254696,4442136,2,232,3340,1.0800,0.2300,0.5000,6166,72.6062,0.0000,0.4055,0.0169,8.1798,0.0000,5.1672,13.4843,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9801,79680208896,6819835904,408983552,87.2071,494512128,59996160,90.9804,79680208896,6819598336,68789256192,90.9802,79680208896,6819753984,68789334016,90.9803,79680208896,6819676160,7577694208,8371621888,25460424,27506744,2,214,5476,1.8500,1.9500,2.5100,9976,18.7091,0.0000,0.1206,0.0000,22.9565,0.0000,10.3258,48.0179,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0273,79680208896,6784151552,408983552,87.2071,494512128,59996160,91.0273,79680208896,6784172032,68824875008,91.0273,79680208896,6784131072,68824887296,91.0274,79680208896,6784122880,7486005248,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320687,117296,108768,3,212,990,1.0000,0.4900,0.8600,2397,1.7333,0.0000,0.0000,0.0000,0.2000,0.0000,1.2498,96.8172,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2465,79680208896,7374557184,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374569472,68234440704,90.2464,79680208896,7374569472,68234440704,90.2464,79680208896,7374569472,7662845952,8371621888,5303160,4484456,6,232,3379,1.4700,0.2600,0.5000,5860,72.9057,0.0000,0.4059,0.0169,8.0345,0.0000,5.1581,13.4450,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9797,79680208896,6820163584,408983552,87.2071,494512128,59996160,90.9799,79680208896,6819995648,68788924416,90.9798,79680208896,6820085760,68788924416,90.9798,79680208896,6820085760,7577845760,8371621888,25369392,27642144,2,214,5447,1.7000,1.9400,2.4700,9949,18.7489,0.0000,0.1378,0.0000,22.9960,0.0000,10.2445,47.9669,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0273,79680208896,6784200704,408983552,87.2071,494512128,59996160,91.0272,79680208896,6784221184,68824813568,91.0273,79680208896,6784196608,68824821760,91.0273,79680208896,6784188416,7485648896,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320692,246968,101608,4,212,1070,1.0000,0.4900,0.8600,2820,1.7330,0.0000,0.0000,0.0000,0.1833,0.0000,1.2333,96.8661,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2464,79680208896,7374569472,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374577664,68234432512,90.2464,79680208896,7374577664,68234432512,90.2464,79680208896,7374577664,7662858240,8371621888,5240304,4391248,3,232,3361,1.3500,0.2600,0.4900,6211,72.9904,0.0000,0.4060,0.0169,7.9486,0.0000,5.2614,13.3142,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9792,79680208896,6820552704,408983552,87.2071,494512128,59996160,90.9795,79680208896,6820315136,68788531200,90.9793,79680208896,6820478976,68788609024,90.9794,79680208896,6820401152,7577673728,8371621888,25270752,27700184,2,214,5505,1.7300,1.9400,2.4600,9829,18.7952,0.0000,0.1378,0.0000,22.5129,0.0000,10.3567,48.0703,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0272,79680208896,6784262144,408983552,87.2071,494512128,59996160,91.0271,79680208896,6784290816,68824768512,91.0272,79680208896,6784241664,68824776704,91.0272,79680208896,6784233472,7485878272,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320697,91424,68944,4,212,1038,1.0000,0.5000,0.8600,2428,1.7333,0.0000,0.0000,0.0000,0.2000,0.0000,1.2165,96.8667,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2464,79680208896,7374577664,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374585856,68234424320,90.2464,79680208896,7374585856,68234424320,90.2464,79680208896,7374585856,7662866432,8371621888,5288352,4462856,3,232,3403,1.7300,0.2900,0.5800,5841,73.0867,0.0000,0.4055,0.0169,8.0041,0.0000,5.3762,13.2624,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9786,79680208896,6820954112,408983552,87.2071,494512128,59996160,90.9790,79680208896,6820716544,68788133888,90.9788,79680208896,6820876288,68788215808,90.9789,79680208896,6820794368,7577747456,8371621888,25608688,27463408,2,214,5383,1.5900,1.9400,2.4200,9923,18.5574,0.0000,0.1204,0.0000,22.3904,0.0000,10.4167,48.3144,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0271,79680208896,6784319488,408983552,87.2071,494512128,59996160,91.0271,79680208896,6784339968,68824698880,91.0271,79680208896,6784311296,68824711168,91.0271,79680208896,6784299008,7486058496,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320702,226384,89776,4,212,1122,1.0000,0.5000,0.8600,3041,1.7330,0.0000,0.0000,0.0000,0.1833,0.0000,1.2167,96.8505,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2464,79680208896,7374594048,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374594048,68234416128,90.2464,79680208896,7374594048,68234416128,90.2464,79680208896,7374594048,7662755840,8371621888,5285336,4460672,3,232,3297,1.6700,0.3000,0.5900,6106,72.8748,0.0000,0.3886,0.0169,8.0547,0.0000,5.4438,13.4674,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9781,79680208896,6821343232,408983552,87.2071,494512128,59996160,90.9784,79680208896,6821113856,68787744768,90.9782,79680208896,6821265408,68787818496,90.9783,79680208896,6821187584,7577378816,8371621888,25334192,27729320,5,214,5519,1.5400,1.9300,2.4000,10065,18.4727,0.0000,0.0860,0.0000,22.2719,0.0000,10.1858,48.8900,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0270,79680208896,6784385024,408983552,87.2071,494512128,59996160,91.0270,79680208896,6784405504,68824641536,91.0270,79680208896,6784368640,68824653824,91.0271,79680208896,6784356352,7486025728,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320707,100184,581136,3,212,958,1.0000,0.5000,0.8700,2154,1.7328,0.0000,0.0000,0.0000,0.1999,0.0000,1.1996,96.9005,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2464,79680208896,7374602240,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374610432,68234399744,90.2464,79680208896,7374610432,68234399744,90.2464,79680208896,7374610432,7662764032,8371621888,5290712,4929264,2,232,3431,1.7800,0.3100,0.6200,5963,72.5110,0.0000,0.4051,0.0169,8.1277,0.0000,5.5040,13.4177,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9776,79680208896,6821740544,408983552,87.2071,494512128,59996160,90.9779,79680208896,6821494784,68787347456,90.9777,79680208896,6821662720,68787433472,90.9778,79680208896,6821576704,7577354240,8371621888,25503360,28413856,3,214,5506,2.3800,1.9800,2.5600,9790,18.2927,0.0000,0.0859,0.0000,22.4171,0.0000,10.2185,48.9431,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0269,79680208896,6784434176,408983552,87.2071,494512128,59996160,91.0269,79680208896,6784462848,68824584192,91.0270,79680208896,6784425984,68824596480,91.0270,79680208896,6784413696,7485865984,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320712,225016,91752,3,212,1072,1.0000,0.5000,0.8700,2730,0.0667,0.0000,0.0000,0.0000,0.2166,0.0000,1.1333,96.9338,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2464,79680208896,7374610432,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374618624,68234391552,90.2464,79680208896,7374618624,68234391552,90.2464,79680208896,7374618624,7662772224,8371621888,1793696,1417328,2,232,3118,1.6300,0.3100,0.6100,2390,72.8164,0.0000,0.3715,0.0169,7.5599,0.0000,5.3076,12.9855,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9774,79680208896,6821875712,408983552,87.2071,494512128,59996160,90.9774,79680208896,6821867520,68787134464,90.9774,79680208896,6821875712,68787134464,90.9774,79680208896,6821875712,7577296896,8371621888,19440464,15709400,2,214,2216,2.1900,1.9700,2.5100,5436,22.5064,0.0000,0.2060,0.0000,21.6629,0.0000,10.2300,48.3688,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0268,79680208896,6784512000,408983552,87.2071,494512128,59996160,91.0268,79680208896,6784528384,68824518656,91.0269,79680208896,6784491520,68824535040,91.0269,79680208896,6784475136,7486124032,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320717,92840,71776,2,208,833,0.9200,0.5000,0.8500,2435,7.8719,0.0000,0.0000,0.0000,0.2168,0.0000,1.1333,95.6812,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2464,79680208896,7374618624,408983552,87.2071,494512128,59996160,90.2464,79680208896,7374630912,68234375168,90.2464,79680208896,7374635008,68234379264,90.2464,79680208896,7374630912,7666544640,8371621888,3903856,3324440,5,238,808,1.5000,0.3100,0.7100,4951,74.6160,0.0000,0.3377,0.0169,7.3463,0.0000,5.0641,14.6572,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9771,79680208896,6822121472,408983552,87.2071,494512128,59996160,90.9774,79680208896,6821883904,68787027968,90.9773,79680208896,6821982208,68787113984,90.9774,79680208896,6821896192,7572795392,8371621888,5427008,4475880,3,214,5503,2.0100,1.9600,2.4700,5356,25.1842,0.0000,0.2403,0.0000,20.3465,0.0000,9.6431,44.8945,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0266,79680208896,6784679936,408983552,87.2071,494512128,59996160,91.0265,79680208896,6784753664,68824391680,91.0267,79680208896,6784618496,68824453120,91.0268,79680208896,6784557056,7475924992,8371621888,1,0,0,0,0,1,0,0,1,0,0,0
1527320722,228000,117280,2,208,877,0.8500,0.5000,0.8400,2632,15.8606,0.0000,0.0167,0.0000,0.2168,0.0000,1.1174,87.6105,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2463,79680208896,7374643200,408983552,87.2071,494512128,59996160,90.2463,79680208896,7374643200,68234366976,90.2463,79680208896,7374643200,68234366976,90.2463,79680208896,7374643200,7666577408,8371621888,4813936,4013040,3,238,3297,1.9400,0.3500,0.8200,5983,68.6099,0.0000,0.3032,0.0000,7.1044,0.0000,5.2224,21.1253,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9766,79680208896,6822473728,408983552,87.2071,494512128,59996160,90.9770,79680208896,6822232064,68786634752,90.9768,79680208896,6822375424,68786688000,90.9768,79680208896,6822322176,7572316160,8371621888,22463784,32575896,3,214,5601,2.2500,1.9700,2.5100,11257,24.3035,0.0000,0.2225,0.0000,20.4137,0.0000,9.6233,44.9161,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0265,79680208896,6784806912,408983552,87.2071,494512128,59996160,91.0264,79680208896,6784847872,68824219648,91.0265,79680208896,6784790528,68824240128,91.0265,79680208896,6784770048,7392546816,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320727,101472,71312,2,208,792,0.7800,0.5000,0.8300,2053,22.3761,0.0000,0.0334,0.0000,0.2169,0.0000,1.1674,79.4662,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2463,79680208896,7374651392,408983552,87.2071,494512128,59996160,90.2463,79680208896,7374659584,68234350592,90.2463,79680208896,7374659584,68234350592,90.2463,79680208896,7374659584,7666585600,8371621888,5869560,4887248,3,238,3282,2.3500,0.3800,0.8400,5361,62.6979,0.0000,0.2698,0.0000,6.9983,0.0000,5.1559,27.3187,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9761,79680208896,6822912000,408983552,87.2071,494512128,59996160,90.9764,79680208896,6822670336,68786192384,90.9762,79680208896,6822817792,68786249728,90.9763,79680208896,6822764544,7572525056,8371621888,25508032,29450440,2,215,5299,2.2300,1.9700,2.5100,10020,23.8111,0.0000,0.2218,0.0000,20.3511,0.0000,9.5970,45.6577,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0264,79680208896,6784876544,408983552,87.2071,494512128,59996160,91.0263,79680208896,6784888832,68824141824,91.0264,79680208896,6784868352,68824154112,91.0264,79680208896,6784856064,7394570240,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320732,239192,95016,2,208,949,0.7200,0.5000,0.8100,2944,30.1635,0.0000,0.0334,0.0000,0.2503,0.0000,1.1680,72.9806,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2463,79680208896,7374659584,408983552,87.2071,494512128,59996160,90.2463,79680208896,7374659584,68234342400,90.2463,79680208896,7374667776,68234350592,90.2463,79680208896,7374659584,7666466816,8371621888,5321064,4503664,4,238,3403,2.3200,0.3900,0.8400,6344,57.8309,0.0000,0.2691,0.0000,6.8472,0.0000,5.0320,32.2792,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9756,79680208896,6823243776,408983552,87.2071,494512128,59996160,90.9759,79680208896,6823002112,68785852416,90.9757,79680208896,6823157760,68785930240,90.9758,79680208896,6823079936,7571853312,8371621888,25487424,27703624,6,215,5286,2.2900,1.9700,2.5100,10494,24.0545,0.0000,0.2215,0.0000,20.2044,0.0000,9.5311,46.3032,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0263,79680208896,6784933888,408983552,87.2071,494512128,59996160,91.0263,79680208896,6784954368,68824096768,91.0263,79680208896,6784917504,68824104960,91.0263,79680208896,6784905216,7399178240,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320737,101328,104088,3,208,791,0.6600,0.4900,0.8000,2224,38.2574,0.0000,0.1835,0.0000,0.2504,0.0000,1.2016,64.9424,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2463,79680208896,7374667776,408983552,87.2071,494512128,59996160,90.2463,79680208896,7374675968,68234334208,90.2463,79680208896,7374675968,68234334208,90.2463,79680208896,7374675968,7666479104,8371621888,5263144,4423912,4,238,3428,2.5300,0.4100,0.9100,5856,52.0942,0.0000,0.2356,0.0000,6.6095,0.0000,5.0648,38.3036,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.9751,79680208896,6823636992,408983552,87.2071,494512128,59996160,90.9754,79680208896,6823395328,68785446912,90.9752,79680208896,6823563264,68785537024,90.9753,79680208896,6823473152,7571849216,8371621888,23555440,26298592,2,215,5363,2.2700,1.9800,2.5000,9816,24.6419,0.0000,0.2046,0.0000,20.1364,0.0000,9.4054,45.7552,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0262,79680208896,6784991232,408983552,87.2071,494512128,59996160,91.0262,79680208896,6785011712,68824035328,91.0262,79680208896,6784974848,68824047616,91.0263,79680208896,6784962560,7399469056,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
